group	CADD_splice	spliceAI	MMsplicing_abs	SCAP	Trap	RegSNPs	SPIDEX_dpsi_abs	SPIDEX_zscore_abs	BPP_diff_pct_abs	LaBranchoR_diff_abs	RNABPS_diff_abs	SVMBP_diff_abs
0	10.724890690469346	16.976490289670476	21.747702836867106	18.83500125311885	14.088534897200782	11.53580984616772	2.4077711985546784	2.5849184311327065	8.238764741823957	29.248928104701104	9.68244231264907	6.7432034388655815
0	8.751903544179617	8.443565103375192	7.380776860226559	17.190796697947405	19.471692051812624	4.391713839885302	3.985535330802662	4.356376421008497	7.269234425539382	0.9302303618960855	0.3054212747540566	6.735588243474069
0	7.177298801086508	5.649388141488883	1.1461827685249997	17.04131156494968	16.279535309082835	5.047306972903667	2.373081168868523	2.5511119526157366	6.147307452656571	1.1566988878068842	0.0151924836925258	7.221321230769103
0	2.305618739276603	7.710779461255813	0.8107627698795595	16.78763684806674	8.706149890305264	1.6816163940634878	3.869163908227906	4.222950107892763	4.19658017291639	2.7204235964354275	0.3054212747540566	6.331910397401293
0	9.652552691440793	2.404401962684351	0.7674219646928622	17.008779990972464	2.1844174464477644	2.5291047174824137	9.18694273299803	9.631751684359068	1.3123336226043103	0.2637330943473497	0.0810997551150779	3.0151428499257635
0	6.896800992957724	2.404401962684351	1.471489021346846	17.0250153176146	2.2755447172992262	1.5225026985857435	2.8721549425167976	2.8934623624360167	1.1010434880970763	0.4133783308927796	0.1577156069343605	6.490058501688844
0	1.4156998819023363	2.404401962684351	4.962519046465963	16.711308963920427	13.401376773506184	3.206667573856401	5.306600832567511	5.476321044160482	2.057169524705311	0.2428674901606042	0.8639790853751016	3.9493338584544073
0	3.366911567744615	2.404401962684351	5.3384737833580544	15.53824948198374	8.376439426744524	4.391713839885302	4.9726471872946565	5.143264508440224	2.301231371994485	2.3647298846739964	1.3057907426156612	4.951405304677023
0	8.262490846530532	2.404401962684351	7.245211753673491	17.0250153176146	6.440015785474619	8.202350194613139	2.0852422846773724	2.0556152348638355	5.642284086220482	9.162926387081926	8.332258528744257	3.0151428499257635
0	6.4414376040563255	16.63629941677617	14.690965930561848	20.15069440819198	16.461392095172812	16.091847993503162	5.004195372747758	5.171833136276613	22.965038804197988	10.911880425376932	9.575788921830268	9.052573394687938
0	0.2967751544007724	2.404401962684351	9.200342758497817	17.0250153176146	6.766129472145934	1.6141802045414528	2.8033113910208463	2.824901247097482	9.82884757447797	0.5845777729100325	4.523191835011684	5.34841314011123
0	0.3126973418115738	2.404401962684351	8.530108031639848	17.008779990972464	8.44131078470582	2.3105598311908317	2.704154481313426	2.911088485330925	14.24004833792699	2.228933355804734	4.631504929228798	5.869346467904094
0	3.8471981000335873	2.404401962684351	3.962170948367058	17.04131156494968	15.573039613173474	7.410893261525983	3.197224919497193	3.256239681424215	9.929266957419376	2.908566083738872	3.246688746461692	3.0151428499257635
0	4.2110212741292905	4.276175241121148	10.527365377218176	17.363158398663693	6.890488572051302	2.5849184311327065	5.526714429202421	5.687473952633203	9.412101544076156	3.684395391816409	6.723431637022774	3.0151428499257635
0	1.5815473612953277	2.404401962684351	6.876319082095237	15.53824948198374	4.588597479338548	1.38940458433882	1.114786336888369	1.0707962664859645	1.620736301049219	2.3436448933251794	5.283665574636406	4.421978386187181
0	5.587034076901551	2.404401962684351	11.123972455688577	17.04131156494968	6.231847592711988	0.7241281683325386	1.7714123599767069	1.8884507909196009	10.31755483432615	0.3137377757919621	0.8592572095970588	3.0151428499257635
0	6.529060762858436	2.404401962684351	3.1177806270053687	17.07408866256204	10.516448878418784	2.695142349382589	0.0041968620733018	0.026540660567653	6.38632873122856	2.1838838823683377	12.397110906197248	8.663244488243386
0	6.597800506194229	2.404401962684351	4.322197080442908	17.07408866256204	4.402371378531901	1.35797072651898	0.1025220268365348	0.0653477844452355	3.0848294460251524	5.739183445477158	13.544958273974856	8.62075881966862
0	11.830520895484664	4.276175241121148	2.8515737050287395	17.04131156494968	10.01584015274436	7.028269678815237	1.9709747604478896	2.09150539570497	11.940096416723804	11.303176348143792	7.1087729470080285	3.0151428499257635
0	12.109824563411548	6.73102552743292	1.00075716055357	17.04131156494968	9.77030397668561	8.202350194613139	0.4133783308927796	0.4536686543045035	13.248733607906846	7.572063346186191	12.313857018355936	3.0151428499257635
0	10.487471657861905	10.137352017301335	3.191838320581488	17.07408866256204	8.706149890305264	8.534711047247255	0.3724035170635218	0.4147981739194131	12.275544717299226	9.8102747244223	6.447129537792491	3.3084573341009578
0	5.673152604720416	2.404401962684351	1.9755492243703	16.99260513123627	2.6706041820458326	5.807462479552897	4.198276635757896	4.622141094598609	7.302050629227706	4.685267773410673	6.471403828153716	3.0151428499257635
0	0.5139056388151543	2.404401962684351	4.405929711233244	17.398467087615025	4.123418175658995	11.132340367369942	12.533728561218666	12.242972478473542	5.584698532441374	6.887335798904468	7.562848522404396	14.36165873848805
0	0.070264140751966	2.404401962684351	1.2563843910628512	17.07408866256204	2.7204235964354275	0.5716759199662587	5.248947869340002	5.426505698181693	4.289150885129812	5.522108972971225	3.419776110998116	4.421978386187181
0	3.92058839342889	2.404401962684351	9.529215340703535	17.107115018062895	3.9317445880896127	1.3337759852848508	6.028027892843707	6.169958236299084	5.054534031205979	6.469972166753233	13.910254667926043	3.8160098523961175
0	2.556921913106362	2.404401962684351	0.7466790435840445	17.17393087162805	1.6310587763084314	11.545011003887067	7.509784706687035	7.581297763484292	5.650573281302222	4.484959837447801	5.486581320194434	3.0151428499257635
0	9.555351496730404	6.73102552743292	4.468677167522033	15.53824948198374	9.168251887220771	5.552132109102943	0.515358736216927	0.4730552302868582	2.6119188508046207	2.7732647768360748	3.996049961629669	4.169526506649603
0	14.231490808421157	4.276175241121148	5.498010128945358	15.53824948198374	3.038464208694853	0.3653778020005513	2.3436448933251794	2.516990498137966	2.846598968151417	6.77072923760932	1.524794127340971	3.8160098523961175
0	4.470483341313519	9.057765200230374	10.790199362058924	17.07408866256204	2.1844174464477644	3.03716528695075	4.521363611528979	3.520937902839885	3.989576407505353	2.084199310412265	3.9782708549203454	3.0151428499257635
0	0.7948467084831684	2.404401962684351	3.158990391181364	15.962584141335372	11.221190851781344	1.9501962929479264	3.683641735446789	2.572647741341635	3.7321413615220447	4.591382906362325	2.995160434058526	3.4632522489106856
0	10.690709050640804	2.404401962684351	0.6235149082535798	16.92850146085279	8.310335489666727	2.7452456808160464	4.670109137361179	4.820212556489125	2.6349427405126096	0.2740317589292368	1.596434813925075	11.930019974108257
0	3.979884133103471	4.276175241121148	0.5026605885242789	15.53824948198374	3.6104107174441618	2.1870862505746627	1.5188389254535275	1.4869120711727866	6.955629993644389	2.346967304415965	3.3264663814851376	3.0151428499257635
0	12.308363096283584	2.404401962684351	7.336864000566841	16.92850146085279	7.963723827385724	5.552132109102943	5.999676223602661	6.1579519305809605	3.227649659302446	0.9865598781519302	1.0342022427436135	7.175614509880975
0	11.178654323502377	4.276175241121148	4.951405304677023	16.99260513123627	5.510616653962799	0.4820598879167281	5.652944531603574	5.807462479552897	2.9618466358668147	1.8492511371060083	0.6797520306261674	4.169526506649603
0	4.278767270335085	2.404401962684351	1.4277866299103923	15.53824948198374	0.3210278011797858	1.9481744377815056	9.853735578514918	10.296775154400772	6.167287298441815	5.4842991631166775	3.1383366298661644	3.0151428499257635
0	20.39107681686637	12.820574681062112	18.067934983921155	17.635248082351353	20.051611521589493	15.324156974995748	0.6628042992064114	0.6093830321838682	1.628241121698978	0.1453525319723264	18.067934983921155	9.807186956912894
0	0.6049298712512386	2.404401962684351	0.7455295588663102	15.53824948198374	7.774097207069062	5.974061611933128	11.66643457456014	12.183883882368338	3.67084954705506	2.2984915164881605	2.077946719310847	4.169526506649603
0	11.738062555840932	2.404401962684351	6.279535309082835	16.92850146085279	6.930092574561385	2.5412528227992253	12.19991938914879	12.692742269288882	5.326356491284359	2.4450063393564108	6.633325815277571	3.0151428499257635
0	0.9122785137239748	8.443565103375192	0.3161664248453256	15.53824948198374	0.6347042260689663	4.94737098500091	2.608975877988178	2.797162522913085	2.369738727847434	1.8655826678355791	1.810402138802549	9.8102747244223
0	1.9044303690497384	4.276175241121148	3.8778238210056415	16.92850146085279	4.35989725202341	0.7666519390137119	5.635191632571726	5.789067937784422	3.4790395739656854	3.985535330802662	2.848463826758343	3.0151428499257635
0	4.819233644094801	7.710779461255813	7.803186028604938	16.84967997207959	3.359211929494548	1.6816163940634878	4.4130551350121605	4.5645316536275935	4.744512383842919	3.2480518804399363	6.624417207396808	3.0151428499257635
0	2.469438486898866	4.276175241121148	1.407214512185474	16.84967997207959	6.766129472145934	2.4365157309452306	6.28776318300396	6.420159046942125	4.62401224707005	3.377433122157665	0.9711980541555992	3.0151428499257635
0	2.5604116238759147	4.276175241121148	7.741363706098012	16.86533024061586	12.146696360065942	1.38940458433882	7.371958695127862	7.820733304270444	3.044314168925524	2.5907738247917504	1.7126188224875585	3.0151428499257635
0	6.958832755455495	9.057765200230374	18.21516755212822	17.328134460302987	18.52550988952791	6.276796144804688	5.889337043218623	6.337460487382246	6.688669756342848	3.699496049655478	3.1797428452181906	3.3361945819474563
0	3.895195623444201	4.276175241121148	8.630164226309558	16.92850146085279	12.183883882368338	0.2367295332074868	15.006238630757236	15.6081106905904	4.549787926947801	1.9059314733284192	1.561160086894906	3.0151428499257635
0	6.017696767379464	6.73102552743292	0.8415957585830347	16.99260513123627	9.903943592265424	2.030821952575636	6.848118042618755	7.289931580608765	1.5087794572774549	2.176953508020045	4.504033765671089	5.963857918971439
0	0.4975917069595732	4.276175241121148	3.1851144535950526	16.99260513123627	2.1844174464477644	2.3575050723804365	16.13138949414356	16.772263576017448	1.3898489435574033	3.279522632781795	1.7496334636244046	5.011350985460635
0	5.283665574636406	4.276175241121148	7.583147005504582	16.14465040465749	1.6797157617272305	0.0200523575470822	3.177059530446989	3.233080886921706	3.572783677392657	1.545471573887926	1.207107689140336	3.8160098523961175
0	6.275427210256227	4.276175241121148	7.793468090294054	16.320831450528203	3.4425289846203007	1.220763417617423	7.8995905741689585	7.925530592775055	3.609669790236183	5.930860517304658	3.3160674344965297	4.421978386187181
0	5.524411090607442	11.444854797822424	0.482781067728919	15.53824948198374	11.07823494056097	14.51405840405542	8.477521060710222	8.42780939097482	1.9069324978387936	3.571314729359361	4.45425475553268	17.328134460302987
0	2.9192964230284915	2.404401962684351	9.265244760659414	16.711308963920427	2.6706041820458326	1.186280216276578	1.8650868695795435	1.9893015973366373	3.105229709218216	5.0638436699671	3.9023223464166583	3.8160098523961175
0	2.4156429287608137	4.276175241121148	1.57412272895976	15.53824948198374	0.2613335825665711	5.688669532769874	0.1892837023911145	0.153367812289349	0.9784679346537606	2.9727095948039683	1.2862210387612487	3.0151428499257635
0	0.7724304622670303	2.404401962684351	6.2481387458659015	16.726467599969922	4.220391169498568	3.520937902839885	0.8687061006107882	0.9226416395383276	12.216014323514488	7.895613518195944	3.968603750608213	3.0151428499257635
0	3.833915718190966	2.404401962684351	1.1022910425133825	16.84967997207959	3.704036504662913	0.0200523575470822	0.3738100249922699	0.3377368111555733	4.632442424066552	0.3674843233768705	0.3054212747540566	3.8160098523961175
0	8.815305324489808	2.404401962684351	2.905415140541061	16.44712953779249	2.313307313296151	0.2517487710042517	0.4361517110906573	0.3953159043859825	2.6723949640734186	2.859669825914657	1.370782434070872	3.9493338584544073
1	4.072845945532468	12.820574681062112	14.985849181010112	17.579449308542987	14.257214150073736	14.486772797114718	4.3143475947492185	4.449757556395153	11.98063761958512	11.924990506471415	10.931829678732068	3.0151428499257635
0	1.6418767524264628	10.604558980536718	6.383521397698982	15.53824948198374	17.363158398663693	8.703755104019585	1.3105878905663202	1.3889602705813058	0.9784679346537606	4.200822573194188	5.1316791025133295	3.0151428499257635
0	0.0903148582188107	5.649388141488883	5.5186580829851	15.53824948198374	0.5219036978326165	7.616568721000161	2.354174593061518	2.35195569158572	0.9784679346537606	0.4190604902694237	1.051844005911486	3.0151428499257635
0	8.706149890305264	2.404401962684351	5.728309464731238	16.63629941677617	4.402371378531901	2.1187504036959077	0.4640692042813653	0.5055597507274244	6.904704443399243	0.3137377757919621	2.3702956227406813	3.0151428499257635
0	0.6835271915202044	5.649388141488883	12.43651573094523	18.32347602864504	14.985849181010112	6.2169675304962135	1.532594040897476	1.5014780877837812	16.818547617838156	1.1424031905297127	7.199254236782	6.876319082095237
0	11.68542015591736	2.404401962684351	12.686747865550414	17.190796697947405	16.078747094219988	6.750832010683063	0.1764944880090447	0.2173497026626342	2.510658414968468	4.9574638197061045	9.68244231264907	6.095785982123322
0	10.907901547573166	2.404401962684351	7.979906220842063	16.944438890918363	4.885313561556131	0.6771113691999059	1.0048220661470633	1.0728612871225758	2.004633261243711	2.9510107805465657	3.150983730774315	4.012276189431291
0	3.3634100398446765	2.404401962684351	5.519808075000037	16.320831450528203	3.4425289846203007	4.130094494912359	1.8824735749481756	2.006681578611728	2.8740308095759954	8.1346225870413	4.456955312041524	3.0151428499257635
0	1.7869662920143483	2.404401962684351	7.635248082351353	16.834085898524375	4.757037801875561	3.3536207541886203	4.295219478538305	4.711923371103379	20.83689814339377	1.5188389254535275	2.3039729570984915	13.902322346416655
0	8.847356723241921	2.404401962684351	7.457361427183846	16.99260513123627	2.93766253129724	1.6141802045414528	7.935548924366508	7.963723827385724	16.279535309082835	2.173758599965929	1.0683195371236969	16.756944530789973
0	6.442859888273732	2.404401962684351	8.043188792642603	16.91262230305647	7.60725908223904	9.068167468243152	5.7234853100346665	5.865608457500584	16.279535309082835	0.7716595481229924	0.2254990932991387	16.756944530789973
0	5.020568416905876	2.404401962684351	0.5867933727297209	16.881037110608172	15.655317077316244	2.880915929272632	6.254944804019602	6.391948848245843	16.19810270794932	1.4313743581764138	1.1676627314096375	8.136723164987467
0	8.899636999858435	2.404401962684351	3.4668352412919807	16.99260513123627	13.739005267309638	2.8422507429818857	7.637120444880477	8.065867407200823	12.302876115365414	0.7420829290508024	1.1243904685691173	9.517649568704115
0	9.8102747244223	2.404401962684351	3.5551890085506432	16.960435022516293	16.43291366644455	3.206667573856401	8.805490755750032	9.262521057328351	8.602008893862546	0.2657908744469871	1.0288827638058478	7.194177737292193
0	5.76709683787681	5.649388141488883	6.211569214302042	15.53824948198374	0.187261847224694	0.8734382665042467	0.7066270091538146	0.6590471012741475	4.53876288658041	5.5567695305996745	7.640867593360594	3.0151428499257635
0	10.090973828680438	2.404401962684351	9.386810949557434	16.772263576017448	4.270133182363982	2.8422507429818857	1.3368478404862538	1.418830254661379	5.657690919856369	5.002153075593249	4.365183856229506	8.975432026953538
0	9.8102747244223	5.649388141488883	0.6209082103203838	16.92850146085279	11.221190851781344	1.4233061334652946	0.2699093620188236	0.2204039323936155	4.127589672299984	5.974061611933128	16.547965290497796	12.977830992589716
0	3.072373259425716	2.404401962684351	0.0824150018904339	16.404620766255906	2.360838107708293	1.6343483521550708	2.714993783493452	2.73554212739999	2.2074229363031117	1.4259938766056643	1.3465164121803397	4.456955312041524
0	10.992233222941794	2.404401962684351	5.4842991631166775	16.91262230305647	4.588597479338548	1.7111830591313666	0.5237234945569311	0.4806178874655181	3.374624880987051	4.98890150266723	10.321027801179785	10.231621187408916
0	1.362384288706795	2.404401962684351	1.5151782405299867	16.86533024061586	2.40664782947986	1.35797072651898	6.838758244127309	6.920554624565854	1.9244878799076908	0.5496472406340198	0.6086405215274124	3.0151428499257635
0	11.303176348143792	4.276175241121148	3.903114926913252	16.92850146085279	2.986807996740733	9.68844500167523	1.12648113669741	1.2045520134178802	4.424658940630287	5.922019271344936	4.1569028813900735	3.0151428499257635
0	0.0817573287129779	2.404401962684351	0.0064583918795277	15.886833183351614	1.0117411493708983	1.6197991096733269	6.244060224840813	2.599571744241271	7.745201925365985	8.396468416060033	7.039679185746461	6.906286860913209
0	2.5650689378011005	2.404401962684351	8.62310826241947	16.86533024061586	1.3097152876260665	1.257246342999596	5.480878174504157	5.657690919856369	4.020412094431584	7.830512513128937	12.242972478473542	8.223733521017733
0	6.890488572051302	9.057765200230374	1.4841863734981484	15.53824948198374	6.198102707949321	0.7666519390137119	7.1237228578775404	7.20264186941791	3.679875414146624	2.4150801889065714	1.0898315958333566	3.8160098523961175
0	9.342210354041104	8.443565103375192	11.747702836867102	17.123722857877542	13.401376773506184	2.1541084339687764	7.522533977211552	7.59055185779982	3.6394059202324303	9.417741732945563	4.751252350550575	7.4952597940876124
0	9.794857793716872	2.404401962684351	4.197428321502042	16.92850146085279	4.35989725202341	2.1072028037067945	3.456095120034716	3.777336891426928	1.629649720495812	4.15018525465391	4.03754726766074	11.285787156467164
0	0.2105702057832195	5.649388141488883	0.9853451250362678	16.533416048016054	0.9174569855732508	1.851227448775623	0.7720449880894347	0.819327203097785	4.679577082726563	7.6315057772348	13.83157597952306	4.761864905650304
0	0.1260431249613575	6.73102552743292	0.3321599952123277	15.53824948198374	9.727666027286904	0.6771113691999059	2.4569211474305974	2.456353033776961	4.135108478327511	8.210890895141533	3.4790395739656854	5.541715980626504
0	1.2135034658875914	5.649388141488883	0.5650555759723079	16.86533024061586	15.037003421643613	6.750832010683063	2.1308558142891925	2.1108737106129385	6.257670216609224	0.1303636367121746	1.5722685524692055	3.048218524734518
0	0.7562699330855307	9.057765200230374	2.653331252501372	16.86533024061586	6.970061058564367	8.534711047247255	3.392206253953596	3.4811968443895607	3.7321413615220447	0.6246325436410125	0.1764944880090447	3.4999382121116445
0	0.6238874214260886	6.73102552743292	0.1167519803011404	16.84967997207959	13.739005267309638	5.688669532769874	2.1308558142891925	2.1108737106129385	3.5144098843462497	0.9039263117633224	0.6545427501505394	4.91222963763806
0	1.5101498316729531	7.710779461255813	1.5787616364922878	16.84967997207959	15.346202427506084	5.688669532769874	2.2176271024470657	2.199383917251307	4.170369387742793	1.4624421587502303	1.785992537566539	4.962519046465963
0	10.60085181443963	2.404401962684351	5.001132287054283	15.53824948198374	0.3210278011797858	3.0456152308942213	4.987883823736027	2.770821144857675	1.4219628854049855	0.5226315250203488	10.231621187408916	3.0151428499257635
0	1.8162809144129413	6.73102552743292	2.8410091921389435	16.404620766255906	3.843287298491486	9.68844500167523	6.16595244525195	6.612567418820021	4.644648308794883	7.809027246457973	5.184590878089404	3.0151428499257635
0	7.451974271456038	6.73102552743292	12.157288913656163	16.756944530789973	3.4862346465508223	0.9242381637063058	4.855601166398476	5.0226193944264175	2.1578192201247446	1.4089995285768309	0.2088769838743558	3.8160098523961175
0	2.1009170303469924	2.404401962684351	6.278165510989463	15.53824948198374	7.963723827385724	0.2709395944561143	0.7066270091538146	0.7589591820310492	9.0890470508598	0.7336693313137942	3.1797428452181906	10.10417427902273
0	0.026540660567653	2.404401962684351	3.2630746605168293	16.63629941677617	1.3956297545934322	1.257246342999596	0.2438913269070927	0.1963676172165897	3.155652488612138	2.3736384925547585	2.4331241299770507	9.1922977827752
0	0.0126027729306176	2.404401962684351	3.4725741847356613	16.404620766255906	9.48886917961981	0.7241281683325386	0.4432929522278434	0.4795367012471546	4.88829601204695	0.130696161869799	5.6304697567936834	3.4783207218877337
